Time,Photoresistor,Humidity in %,Temperature in C°,CO2 in ppm,Soil Moisture in %
21:4:27,148,59.40,25.30,762,155

21:4:28,148,59.30,25.40,762,155

21:4:29,148,59.30,25.40,762,155

21:4:30,148,59.10,25.30,762,155

21:4:31,148,59.10,25.30,762,155

21:4:32,148,59.00,25.40,763,155

21:4:33,148,59.00,25.40,763,155

21:4:34,148,58.90,25.40,763,155

21:4:35,149,58.90,25.40,762,155

21:4:36,149,58.80,25.40,762,155

21:4:37,149,58.80,25.40,762,155

21:4:38,149,58.60,25.30,762,155

21:4:39,149,58.60,25.30,762,154

21:4:40,152,58.40,25.30,762,154

21:4:41,153,58.40,25.30,761,154

21:4:42,153,58.30,25.30,762,154

21:4:43,152,58.30,25.30,762,154

21:4:44,152,58.10,25.30,762,154

21:4:46,152,58.10,25.30,762,154

21:4:47,152,58.00,25.30,762,154

21:4:48,151,58.00,25.30,762,154

21:4:49,151,57.90,25.40,762,154

21:4:50,151,57.90,25.40,762,154

21:4:51,151,57.90,25.40,762,154

21:4:52,151,57.90,25.40,762,154

21:4:53,151,57.70,25.30,762,154

21:4:54,150,57.70,25.30,762,154

21:4:55,150,57.70,25.40,762,154

21:4:56,151,57.70,25.40,762,155

21:4:57,148,57.70,25.30,762,155

21:4:58,148,57.70,25.30,762,155

21:4:59,147,57.70,25.30,762,155

21:5:0,148,57.70,25.30,762,155

21:5:1,148,57.80,25.40,761,155

21:5:2,148,57.80,25.40,761,155

21:5:3,148,57.90,25.40,761,155

21:5:4,149,57.90,25.40,761,155

21:5:5,148,58.00,25.40,761,155

21:5:6,148,58.00,25.40,761,155

21:5:7,149,58.00,25.30,761,155

21:5:8,149,58.00,25.30,761,155

21:5:9,149,58.20,25.40,761,155

21:5:10,149,58.20,25.40,761,155

21:5:11,149,58.30,25.30,761,155

21:5:12,149,58.30,25.30,761,154

21:5:13,153,58.40,25.30,761,154

21:5:14,153,58.40,25.30,761,154

21:5:15,152,58.50,25.40,761,154

21:5:16,152,58.50,25.40,761,154

21:5:17,152,58.60,25.30,761,154

21:5:18,152,58.60,25.30,761,154

21:5:19,152,58.70,25.40,761,154

21:5:21,151,58.70,25.40,761,154

21:5:22,151,58.70,25.40,761,154

21:5:23,151,58.70,25.40,761,154

21:5:24,151,58.70,25.30,761,154

21:5:25,151,58.70,25.30,761,154

21:5:26,150,58.60,25.40,761,154

21:5:27,150,58.60,25.40,761,154

21:5:28,151,58.50,25.40,761,154

21:5:29,150,58.50,25.40,761,155

21:5:30,148,58.30,25.30,761,155

21:5:31,147,58.30,25.30,761,155

21:5:32,148,58.20,25.30,762,155

21:5:33,148,58.20,25.30,762,155

21:5:34,148,58.10,25.30,762,155

21:5:35,148,58.10,25.30,762,155

21:5:36,148,58.10,25.40,761,155

21:5:37,148,58.10,25.40,761,155

21:5:38,148,58.10,25.30,761,155

21:5:39,149,58.10,25.30,761,155

21:5:40,149,58.10,25.40,761,155

21:5:41,149,58.10,25.40,761,155

21:5:42,149,58.00,25.30,761,155

21:5:43,149,58.00,25.30,761,155

21:5:44,149,57.90,25.30,761,155

21:5:45,150,57.90,25.30,761,153

21:5:46,153,57.90,25.40,761,154

21:5:47,153,57.90,25.40,761,154

21:5:48,153,57.80,25.40,761,154

21:5:49,152,57.80,25.40,761,154

21:5:50,152,57.70,25.30,761,154

21:5:51,152,57.70,25.30,761,154

21:5:52,151,57.70,25.40,761,154

21:5:53,151,57.70,25.40,761,154

21:5:54,151,57.60,25.30,761,154

21:5:56,151,57.60,25.30,761,154

21:5:57,151,57.70,25.40,761,154

21:5:58,151,57.70,25.40,761,154

21:5:59,151,57.70,25.30,761,154

21:6:0,150,57.70,25.30,761,154

21:6:1,151,57.80,25.30,761,154

21:6:2,150,57.80,25.30,761,155

21:6:3,148,58.00,25.30,761,155

21:6:4,147,58.00,25.30,761,155

21:6:5,147,58.20,25.30,761,155

21:6:6,147,58.20,25.30,761,155

21:6:7,147,58.60,25.30,761,155

21:6:8,148,58.60,25.30,761,155

21:6:9,148,58.90,25.30,761,155

21:6:10,148,58.90,25.30,761,155

21:6:11,149,59.20,25.40,761,155

21:6:12,149,59.20,25.40,761,155

21:6:13,149,59.30,25.30,761,155

21:6:14,149,59.30,25.30,761,155

21:6:15,149,59.30,25.40,761,155

21:6:16,149,59.30,25.40,761,155

21:6:17,150,59.10,25.30,761,155

21:6:18,149,59.10,25.30,761,154

21:6:19,152,59.00,25.30,761,154

21:6:20,153,59.00,25.30,761,154

21:6:21,153,59.00,25.40,762,154

21:6:22,152,59.00,25.40,762,154

21:6:23,152,59.10,25.40,762,154

21:6:24,152,59.10,25.40,762,154

21:6:25,151,59.20,25.30,762,154

21:6:26,151,59.20,25.30,762,154

21:6:27,152,59.40,25.40,762,154

21:6:28,151,59.40,25.40,762,154

21:6:29,151,59.50,25.40,762,154

21:6:31,151,59.50,25.40,762,154

21:6:32,151,59.50,25.30,762,154

21:6:33,150,59.50,25.30,762,154

21:6:34,151,59.60,25.40,762,154

21:6:35,151,59.60,25.40,762,155

21:6:36,148,59.50,25.40,762,155

21:6:37,148,59.50,25.40,762,155

21:6:38,148,59.30,25.30,762,155

21:6:39,148,59.30,25.30,762,155

21:6:40,148,59.30,25.40,762,155

21:6:41,148,59.30,25.40,762,155

21:6:42,148,59.20,25.30,762,155

21:6:43,148,59.20,25.30,762,155

21:6:44,149,59.10,25.40,761,155

21:6:45,149,59.10,25.40,761,155

21:6:46,148,59.00,25.30,761,155

21:6:47,149,59.00,25.30,761,155

21:6:48,149,59.00,25.40,761,155

21:6:49,149,59.00,25.40,761,155

21:6:50,149,59.00,25.40,762,155

21:6:51,150,59.00,25.40,762,154

21:6:52,153,58.80,25.30,762,154

21:6:53,153,58.80,25.30,761,154

21:6:54,153,58.80,25.30,762,154

21:6:55,153,58.80,25.30,762,154

21:6:56,152,58.80,25.30,762,154

21:6:57,152,58.80,25.30,762,154

21:6:58,152,58.90,25.40,762,154

21:6:59,151,58.90,25.40,762,154

21:7:0,151,59.00,25.40,762,154

21:7:1,151,59.00,25.40,762,154

21:7:2,151,59.10,25.40,762,154

21:7:3,151,59.10,25.40,762,154

21:7:4,151,59.10,25.30,762,154

21:7:6,151,59.10,25.30,762,154

21:7:7,150,59.20,25.30,762,154

21:7:8,151,59.20,25.30,762,155

21:7:9,149,59.20,25.30,762,155

21:7:10,148,59.20,25.30,762,155

21:7:11,148,59.30,25.30,762,155

21:7:12,148,59.30,25.30,762,155

21:7:13,148,59.40,25.40,762,155

21:7:14,148,59.40,25.40,762,155

21:7:15,148,59.40,25.40,762,155

21:7:16,148,59.40,25.40,763,155

21:7:17,148,59.50,25.40,763,155

21:7:18,149,59.50,25.40,763,155

21:7:19,149,59.50,25.40,763,155

21:7:20,149,59.50,25.40,763,155

21:7:21,149,59.60,25.30,763,155

21:7:22,149,59.60,25.30,763,155

21:7:23,149,59.60,25.30,763,155

21:7:24,149,59.60,25.30,763,153

21:7:25,152,59.60,25.30,763,154

21:7:26,153,59.60,25.30,763,154

21:7:27,152,59.60,25.30,763,154

21:7:28,152,59.60,25.30,763,154

21:7:29,152,59.50,25.30,763,154

21:7:30,152,59.50,25.30,763,154

21:7:31,152,59.50,25.40,763,154

21:7:32,151,59.50,25.40,763,154

21:7:33,151,59.30,25.30,763,154

21:7:34,151,59.30,25.30,763,154

21:7:35,151,59.20,25.30,763,154

21:7:36,151,59.20,25.30,763,154

21:7:37,151,59.20,25.40,763,154

21:7:38,150,59.20,25.40,763,154

21:7:40,150,59.10,25.30,763,154

21:7:41,150,59.10,25.30,763,155

21:7:42,148,59.20,25.30,763,155

21:7:43,147,59.20,25.30,763,155

21:7:44,147,59.40,25.30,763,155

21:7:45,148,59.40,25.30,763,155

21:7:46,148,59.60,25.30,763,155

21:7:47,148,59.60,25.30,763,155

21:7:48,148,59.70,25.30,763,155

21:7:49,148,59.70,25.30,763,155

21:7:50,148,59.80,25.30,763,155

21:7:51,148,59.80,25.30,763,155

21:7:52,148,59.90,25.30,763,155

21:7:53,149,59.90,25.30,763,155

