Time,Photoresistor,Humidity in %,Temperature in C°,CO2 in ppm,Soil Moisture in %
22:22:13,156,55.00,25.40,688,152

22:22:14,156,55.00,25.40,688,152

22:22:15,155,55.00,25.40,688,152

22:22:16,155,55.00,25.40,688,152

22:22:17,155,55.00,25.40,688,152

22:22:18,155,55.00,25.40,688,153

22:22:19,153,55.00,25.40,688,153

22:22:20,152,55.00,25.30,688,153

22:22:21,152,55.00,25.30,688,153

22:22:22,152,55.10,25.40,688,153

22:22:23,152,55.10,25.40,687,153

22:22:24,152,55.10,25.40,687,153

22:22:25,153,55.10,25.40,687,153

22:22:26,152,55.10,25.40,687,153

22:22:27,153,55.10,25.40,687,153

22:22:28,153,55.10,25.40,687,153

22:22:29,153,55.10,25.40,687,153

22:22:30,154,55.10,25.40,686,153

22:22:31,154,55.10,25.40,686,153

22:22:32,154,55.10,25.40,686,153

22:22:33,154,55.10,25.40,686,153

22:22:34,154,55.10,25.40,685,151

22:22:35,157,55.10,25.40,685,151

22:22:36,158,55.10,25.40,685,151

22:22:37,157,55.10,25.40,685,152

22:22:38,157,55.10,25.40,685,152

22:22:39,157,55.10,25.40,685,152

22:22:40,157,55.10,25.40,685,152

22:22:41,157,55.10,25.40,685,152

22:22:42,156,55.10,25.40,685,152

22:22:43,156,55.10,25.40,684,152

22:22:44,156,55.10,25.40,684,152

22:22:45,156,55.10,25.40,684,152

22:22:46,156,55.10,25.40,684,152

22:22:48,156,55.10,25.40,683,152

22:22:49,156,55.10,25.40,683,151

22:22:50,156,55.10,25.40,683,152

22:22:51,155,55.10,25.40,683,153

22:22:52,153,55.10,25.40,683,153

22:22:53,153,55.20,25.40,682,153

22:22:54,152,55.20,25.40,682,153

22:22:55,153,55.20,25.40,682,153

22:22:56,152,55.20,25.40,682,153

22:22:57,152,55.20,25.40,681,153

22:22:58,153,55.20,25.40,681,153

22:22:59,153,55.20,25.40,681,153

22:23:0,153,55.20,25.40,682,153

22:23:1,153,55.20,25.40,682,153

22:23:2,153,55.20,25.40,682,153

22:23:3,153,55.30,25.40,682,153

22:23:4,154,55.30,25.40,682,153

22:23:5,153,55.30,25.40,682,153

22:23:6,153,55.30,25.40,682,153

22:23:7,153,55.30,25.40,682,151

22:23:8,157,55.30,25.40,682,151

22:23:9,157,55.30,25.40,682,152

22:23:10,157,55.30,25.40,682,152

22:23:11,157,55.30,25.40,682,152

22:23:12,156,55.30,25.40,682,152

22:23:13,157,55.30,25.40,682,152

22:23:14,156,55.30,25.40,682,152

22:23:15,156,55.30,25.40,682,152

22:23:16,156,55.30,25.40,682,152

22:23:17,156,55.30,25.40,681,152

22:23:18,156,55.30,25.40,681,152

22:23:19,155,55.30,25.40,681,152

22:23:20,155,55.30,25.40,681,152

22:23:21,155,55.30,25.40,681,152

22:23:23,155,55.30,25.40,681,152

22:23:24,155,55.30,25.40,681,153

22:23:25,153,55.30,25.40,681,153

22:23:26,151,55.30,25.40,681,153

22:23:27,152,55.30,25.40,681,153

22:23:28,152,55.30,25.40,681,153

